627828823,[[8.30895e+05 0.00000e+00 1.00000e-10]],0.984285714,2,3,,,,,
627830765, client_small_txt_1.txt,,,,,,,,
627830984,[[8.24536000e+05 5.84000000e+02 8.63120569e-01]],0,2,1,,,,,
627833157,[[0.00e+00 9.18e+02 1.00e-10]],0.986111111,1,2,,,,,
627835349,[[0.00e+00 5.84e+02 1.00e-10]],0.987777778,1,0,,,,,
627837448,[[0.00e+00 9.18e+02 1.00e-10]],0.971666667,1,1,,,,,
627839572,[[0.00e+00 9.18e+02 1.00e-10]],0.988888889,1,3,,,,,
627841772,[[0.00e+00 5.84e+02 1.00e-10]],0.935,1,2,,,,,
627844025,[[0.00e+00 5.84e+02 1.00e-10]],0.986666667,1,0,,,,,
627846234,[[0.00e+00 9.18e+02 1.00e-10]],0.968888889,1,1,,,,,
627848451,[[0.00e+00 9.18e+02 1.00e-10]],0.991666667,1,2,,,,,
627850634,[[0.00e+00 5.84e+02 1.00e-10]],0.988125,1,3,,,,,
627850890, client_var_big_img.txt,,,,,,,,
627854778,[[3.272814e+06 0.000000e+00 1.000000e-10]],0,4,0,,,,,
627858622,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0,4,1,,,,,
627860849,[[3.276757e+06 0.000000e+00 1.000000e+00]],0,4,2,,,,,
627865367,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,4,0,,,,,
627868070,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0,4,1,,,,,
627870399,[[3.276757e+06 0.000000e+00 1.000000e+00]],0,4,2,,,,,
627871312, client_var_med_img.txt,,,,,,,,
627872816,[[6.69721000e+04 0.00000000e+00 3.32192809e+00]],0.166,0,1,,,,,
627875000,[[8.47600000e+04 0.00000000e+00 3.80735492e+00]],0.692857143,0,0,,,,,
627877139,[[8.476e+04 0.000e+00 3.875e+00]],0.889375,0,0,,,,,
627879223,[[8.476e+04 0.000e+00 4.000e+00]],0.890625,0,1,,,,,
627881374,[[8.47600000e+04 0.00000000e+00 3.66449778e+00]],0.718571429,0,3,,,,,
627883616,[[6.69730000e+04 0.00000000e+00 3.45943162e+00]],0.289090909,0,0,,,,,
627885807,[[8.476e+04 0.000e+00 3.875e+00]],0.89125,0,0,,,,,
