949575703, client_big_img.txt,,,,,,,,,,,,,,,
949596500, client_big_txt_2.txt,,,,,,,,,,,,,,,
949616546, client_med_img_2.txt,,,,,,,,,,,,,,,
949636687, client_med_txt_3.txt,,,,,,,,,,,,,,,
949656796, client_small_img_2.txt,,,,,,,,,,,,,,,
949676906, client_small_txt_1.txt,,,,,,,,,,,,,,,
949697000, client_var_big_img.txt,,,,,,,,,,,,,,,
949928355,[[0.00e+00 9.18e+02 1.00e-10]],0.984736842,2,0,,,,,,,,,,,,
949930585,[[0.00e+00 9.18e+02 1.00e-10]],0.96375,2,2,,,,,,,,,,,,
949932754,[[0.00e+00 5.84e+02 1.00e-10]],0.983888889,2,3,,,,,,,,,,,,
949934978,[[0.00e+00 5.84e+02 1.00e-10]],0.905625,2,1,,,,,,,,,,,,
949937218,[[0.00e+00 9.18e+02 1.00e-10]],0.9875,2,0,,,,,,,,,,,,
949938125, client_var_big_img.txt,,,,,,,,,,,,,,,
949939426,[[3.27675700e+06 9.18000000e+02 2.12808528e+00]],0,7,1,,,,,,,,,,,,
949941660,[[3.276757e+06 0.000000e+00 1.000000e+00]],0,7,2,,,,,,,,,,,,
949946404,[[3.272814e+06 0.000000e+00 1.000000e-10]],0,7,3,,,,,,,,,,,,
949951033,[[3.272815e+06 0.000000e+00 1.000000e-10]],0,7,0,,,,,,,,,,,,
949955033,[[3.2767570e+06 0.0000000e+00 2.5849625e+00]],0,7,1,,,,,,,,,,,,
949957229,[[3.276757e+06 0.000000e+00 1.000000e+00]],0,7,2,,,,,,,,,,,,
949958250, client_var_big_txt.txt,,,,,,,,,,,,,,,
949959885,[[0.00000000e+00 1.19711818e+04 3.45943162e+00]],0.200909091,4,3,,,,,,,,,,,,
949962104,[[0.00000000e+00 1.19719000e+04 3.32192809e+00]],0.178,4,0,,,,,,,,,,,,
949964405,[[0.0000e+00 8.2628e+04 4.0000e+00]],0.87875,6,2,,,,,,,,,,,,
949966663,[[0.00000000e+00 1.19711000e+04 3.32192809e+00]],0.106,4,0,,,,,,,,,,,,
949968900,[[0.0000e+00 8.2628e+04 4.0000e+00]],0.883125,6,2,,,,,,,,,,,,
949971175,[[0.00000000e+00 1.19718889e+04 3.16992500e+00]],0,4,0,,,,,,,,,,,,
949973344,[[0.0000e+00 8.2628e+04 3.8750e+00]],0.818125,6,2,,,,,,,,,,,,
